번호,소속지회,경로당명,주소,구군,동,위도,경도
212,달서구지회,상인평광,"대구광역시 달서구  상인서로 3(상인동,상인평광) ",달서구,상인동,35.8113943848483,128.547154140273
213,달서구지회,채정,대구광역시 달서구 상인로9안길 69(상인동)  ,달서구,상인동,35.8097356330873,128.549790387215
214,달서구지회,도원,대구광역시 달서구  수밭길 46(도원동) ,달서구,도원동,35.7961273470026,128.547634650194
215,달서구지회,산새마을,"대구광역시 달서구  도원남로 40(도원동, 산새마을) ",달서구,도원동,35.8026560235907,128.534522217336
216,달서구지회,별메마을,"대구광역시 달서구  도원로46(도원동,별메마을)  ",달서구,도원동,35.8046018866843,128.534318491088
217,달서구지회,한실들마을1,"대구광역시 달서구  한실로 49(도원동, 한실들마을1) ",달서구,도원동,35.8074807652239,128.53280449794
218,달서구지회,한실들마을2,"대구광역시 달서구  한실로 49(도원동, 한실들마을2) ",달서구,도원동,35.8074807652239,128.53280449794
219,달서구지회,가람마을1,"대구광역시 달서구  한실로 135(도원동,가람마을1) ",달서구,도원동,35.8066596571924,128.540808754018
220,달서구지회,아람마을,"대구광역시 달서구  한실로30(도원동,아람마을) ",달서구,도원동,35.8059206669008,128.530789988909
221,달서구지회,가람마을2,"대구광역시 달서구  한실로135(도원동,가람마을2) ",달서구,도원동,35.8066596571924,128.540808754018
222,달서구지회,나래마을,"대구광역시 달서구  한실로29(도원동,나래마을) ",달서구,도원동,35.807779652693,128.53011908269
223,달서구지회,대곡사계절,"대구광역시 달서구  한실로117(도원동,대곡사계절타운) ",달서구,도원동,35.8069403297654,128.538293082976
224,달서구지회,대곡강산타운,"대구광역시 달서구  도원로 45(도원동,강산타운) ",달서구,도원동,35.805443936783,128.5358844439
225,달서구지회,해맞이타운,"대구광역시 달서구  월배로 420(송현동,해맞이타운) ",달서구,송현동,35.8309190069773,128.552806680667
226,달서구지회,송공,대구광역시 달서구  월배로68안길 43-7 (송현동) ,달서구,송현동,35.8264872799714,128.549388076253
227,달서구지회,송영,대구광역시 달서구  중흥로16길84-12(송현동) ,달서구,송현동,35.8267533041311,128.555442532769
228,달서구지회,송곡,대구광역시 달서구  앞산순환로 61길14(송현동) ,달서구,송현동,,
229,달서구지회,장관빌라,"대구광역시 달서구  중흥로 68(송현동, 장관빌라) ",달서구,송현동,35.8277638010126,128.55839597449
230,달서구지회,월성분회,"대구광역시 달서구  송현로16길43(송현동,월성아파트) ",달서구,송현동,35.8263067333731,128.544743830688
231,달서구지회,서부분회,"대구광역시 달서구 송현로 161(송현동,송현아파트) ",달서구,송현동,35.83135697654,128.544148877734
232,달서구지회,청구그린1,"대구광역시 달서구  구마로40길 21(송현동, 그린맨션아파트) ",달서구,송현동,35.8352338779919,128.550283022408
233,달서구지회,구암,대구광역시 달서구  월배로75길 50-12(송현동) ,달서구,송현동,35.8298967276997,128.547876361933
234,달서구지회,송현우방,"대구광역시 달서구  송현로 103(송현동,송현우방맨션) ",달서구,송현동,35.8263566309803,128.543750124235
235,달서구지회,본동,대구광역시 달서구  와룡로 4길19(본동) ,달서구,본동,35.8345745740145,128.538625590342
236,달서구지회,청구그린2차,"대구광역시 달서구  구마로36길 20(본동,청구그린2차) ",달서구,본동,35.8358298103266,128.546114812675
237,달서구지회,청구그린3차,"대구광역시 달서구  구마로36길33(본동,청구그린3차) ",달서구,본동,35.8340992726987,128.548176344808
238,달서구지회,월성주공5단지,"대구광역시 달서구  구마로 12길 89(본동, 월성주공5단지) ",달서구,본동,35.8319445800087,128.534324371167
239,달서구지회,미리샘마을,"대구광역시 달서구  한실로134(도원동,미리샘마을) ",달서구,미리,35.8048744063671,128.540735658074
240,달서구지회,상인2동,대구광역시 달서구  월곡로53서길 70 (상인동) ,달서구,상인동,35.8131655511996,128.537369318236
241,달서구지회,대곡청구제네스,"대구광역시 달서구  상화로90(대곡동,대곡청구제네스) ",달서구,대곡동,35.8070187776387,128.524028244281
242,달서구지회,한마음타운,"대구광역시 달서구  선원남로151(용산동,한마음아파트) ",달서구,용산동,35.8574053861184,128.517280492485
243,달서구지회,용산우방미진태왕타운,"대구광역시 달서구  용산서로21(용산동,용산미진태왕) ",달서구,용산동,35.856202222369,128.527621510718
244,달서구지회,성서주공6,"대구광역시 달서구  성지로 35(용산동,성서주공6) ",달서구,용산동,35.853971153813,128.520218706889
245,달서구지회,용산동서우방,"대구광역시 달서구  장산로 20(용산동,용산동서우방) ",달서구,용산동,35.8543780192784,128.527656688058
246,달서구지회,용산2차서한화성,"대구광역시 달서구  용산큰못길30(용산동,용산2차서한화성) ",달서구,용산동,35.8590764256411,128.527984967199
247,달서구지회,화성하이츠,"대구광역시 달서구  월배로 245(상인동,화성하이츠) ",달서구,상인동,35.8203259494114,128.539630811418
248,달서구지회,삼성한국형A,"대구광역시 달서구  호산로 126(호산동,삼성한국형) ",달서구,호산동,35.8500251775274,128.478871627159
249,달서구지회,용산영남타운,"대구광역시 달서구  용산로 266(용산동,용산영남타운) ",달서구,용산동,35.8605804154969,128.532394883497
250,달서구지회,용산2차우방타운,"대구광역시 달서구  용산서로38(용산동,용산2차우방타운) ",달서구,용산동,35.8578898814154,128.526162785048
251,달서구지회,용산세광태왕2차타운,"대구광역시 달서구  용산서로 9(용산동, 용산세광그린빌) ",달서구,용산동,35.85620186264,128.529299991659
252,달서구지회,용산현대우방타운,"대구광역시 달서구  용산로 253(용산동,용산현대우방) ",달서구,용산동,35.8590858601329,128.529735984188
253,달서구지회,용산보성타운,"대구광역시 달서구  용산서로 37(용산동,용산보성타운) ",달서구,용산동,35.8563183326042,128.526604556294
254,달서구지회,용산청구타운,"대구광역시 달서구  용산서로 22(용산동,용산청구타운) ",달서구,용산동,35.8578223354276,128.527641308575
255,달서구지회,삼성명가타운,"대구광역시 달서구  호산로 125(파호동,삼성명가타운) ",달서구,삼성명가,35.8502375882305,128.473678952886
256,달서구지회,우방송현하이츠,"대구광역시 달서구  학산남로 90(송현동, 우방송현하이츠) ",달서구,송현동,35.8243273794332,128.542285514497
257,달서구지회,배실,대구광역시 달서구  선원로23남길 54(이곡동) ,달서구,이곡동,35.8597001781273,128.502353188752
258,달서구지회,월촌화성타운,"대구광역시 달서구  송현로7길 41(상인동, 월촌화성타운) ",달서구,상인동,35.8185145715303,128.547436922194
259,달서구지회,사령봉,대구광역시 달서구  달구벌대로245길 17-12(이곡동)  ,달서구,이곡동,35.8529288189778,128.503294696491
260,달서구지회,용산청구블루빌타운,"대구광역시 달서구  용산로254(용산동,용산블루빌타운) ",달서구,용산동,35.8590815118686,128.532205401939
261,달서구지회,용산파크타운,"대구광역시 달서구  용산로 259(용산동, 용산파크타운) ",달서구,용산동,35.8606049671904,128.529528164611
262,달서구지회,성서3차동서타운,대구광역시 달서구  이곡공원로 49(이곡동 성서3차동서타운) ,달서구,성서3차동,35.8559751016686,128.513220238558
263,달서구지회,삼성래미안,"대구광역시 달서구  상화로 8길 23(대곡동,삼성래미안) ",달서구,대곡동,35.8076240416081,128.517686281918
264,달서구지회,동화로즈빌,"대구광역시 달서구  죽전1길82(죽전동,동화로즈빌) ",달서구,죽전동,35.8526234633039,128.539256339528
265,달서구지회,송현,대구광역시 달서구  구마로 52안길 18(송현동) ,달서구,송현동,35.8344855683433,128.553080588009
266,달서구지회,장기파랑새마을,"대구광역시 달서구  한들로 70(장기동,장기파랑새마을) ",달서구,장기동,35.8466089587705,128.526467557244
267,달서구지회,삼성래미안2차아파트,"대구광역시 달서구  상화로 86(대곡동,삼성래미안2차) ",달서구,대곡동,35.8066000545432,128.522737628522
268,달서구지회,두류보성맨션,"대구광역시 달서구  두류6길 9(두류동,보성맨션) ",달서구,두류동,35.8572995792599,128.56617117
269,달서구지회,삼정그린빌,"대구광역시 달서구  야외음악당로 39길54(두류동,삼정그린빌) ",달서구,두류동,35.8541511710543,128.554339587787
270,달서구지회,우방드림시티,"대구광역시 달서구  장기로 242(감삼동,우방드림시티) ",달서구,감삼동,35.844418549778,128.533421428562
271,달서구지회,장동,대구광역시 달서구  성서공단로 61길45(장동) ,달서구,장동,35.8384095145079,128.517090371463
272,달서구지회,두류3동,"대구광역시 달서구  야외음악당로 39길54 (두류동,삼정그린빌아파트) ",달서구,두류동,35.8541511710543,128.554339587787
273,달서구지회,장기누림타운,"대구광역시 달서구  한들로 31(장기동,누림타운) ",달서구,장기동,35.8470475119536,128.528639384318
274,달서구지회,대곡이오스,"대구광역시 달서구  비슬로 550길 38(대곡동,대곡이오스) ",달서구,대곡동,35.8083073447038,128.515390328138
275,달서구지회,청구제네스,"대구광역시 달서구  월배로 340(송현동,청구제네스) ",달서구,송현동,35.8252872566346,128.548188948895
276,달서구지회,이안진천아파트,대구광역시 달서구  진천로 18길 10(진천동 이안진천) ,달서구,진천동,35.816445071615,128.525138571473
277,달서구지회,신당한화꿈에그린,"대구광역시 달서구  달서대로 719(신당동,신당한화꿈에그린) ",달서구,신당동,35.8632539995232,128.490459413997
278,달서구지회,대남,대구광역시 달서구  앞산순환로 39안길11 (송현동) ,달서구,송현동,35.8224982709619,128.551088996417
279,달서구지회,늘품,대구광역시 달서구  선원로33길 79-8(이곡동)  ,달서구,이곡동,35.861565818552,128.513231535095
280,달서구지회,포스코더샾,"대구광역시 달서구  월서로 51(진천동,월배역포스코더샾) ",달서구,진천동,35.8185501984103,128.528803982537
281,달서구지회,월성동삼성래미안,"대구광역시 달서구  상원로143(월성동,삼성래미안) ",달서구,월성동,35.8208428952048,128.52801289796
282,달서구지회,유천포스코더샾,"대구광역시 달서구  달서대로67(유천동,유천포스코더샾) ",달서구,유천동,35.814411928719,128.508181410584
283,달서구지회,태왕아너스월성아파트,대구광역시 달서구  조암남로 24(월성동 태왕아너스월성) ,달서구,월성동,35.8229446142317,128.528916921376
284,달서구지회,월성자이아파트,"대구광역시 달서구  조암남로10길 21(월성동, 월성 자이 아파트) ",달서구,월성동,35.8217800375281,128.526308840176
285,달서구지회,월성코오롱하늘채,"대구광역시 달서구  조암남로 16길19(월성동,코오롱하늘채1단지) ",달서구,월성동,35.8221147237798,128.522024724329
286,달서구지회,상인신일해피트리,"대구광역시 달서구  월서로 31(상인동,신일해피트리) ",달서구,신일해피트리,35.8200228609389,128.531062958068
287,달서구지회,이곡2동,대구광역시 달서구  선원로23길 77(이곡동) ,달서구,이곡동,35.861751316684,128.504648612577
288,달서구지회,성당코오롱하늘채,"대구광역시 달서구  장기로 160(감삼동,성당코오롱하늘채) ",달서구,감삼동,35.8443769641332,128.541937208683
289,달서구지회,상인자이,"대구광역시 달서구  상원로 142(상인동, 상인자이) ",달서구,상인동,35.8215467634604,128.530281287973
290,달서구지회,당산,대구광역시 달서구  선원로15안길41 (신당동) ,달서구,신당동,35.8595772762057,128.497935763451
291,달서구지회,진천트윈팰리스,"대구광역시 달서구  월배로 71(진천동, 진천트윈팰리스) ",달서구,진천트윈팰리,35.8142316565451,128.522123499199
